game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,offensive_rebounds,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name
401620352,2024,2,2024-07-12,2024-07-12 23:30:00+00:00,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,away,86,False,18,6,23,41.4,29,70,0,15,78.3,18,23,7,7,0,1,34.5,10,29,30,1,11,11,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
401620352,2024,2,2024-07-12,2024-07-12 23:30:00+00:00,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,95,True,23,6,27,48.1,39,81,0,16,78.6,11,14,15,8,2,0,19.4,6,31,42,0,18,16,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
401620350,2024,2,2024-07-11,2024-07-11 23:00:00+00:00,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,away,76,False,23,1,26,45.9,34,74,0,18,57.1,4,7,10,3,1,0,40.0,4,10,36,0,13,12,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
401620350,2024,2,2024-07-11,2024-07-11 23:00:00+00:00,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,home,91,True,25,8,26,47.6,30,63,0,9,90.0,18,20,4,8,1,0,56.5,13,23,30,0,8,7,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
401620349,2024,2,2024-07-10,2024-07-10 19:30:00+00:00,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,away,84,False,25,1,19,50.0,32,64,1,18,72.2,13,18,7,5,1,1,36.8,7,19,26,1,15,14,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
401620349,2024,2,2024-07-10,2024-07-10 19:30:00+00:00,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,home,100,True,24,6,18,59.0,36,61,0,19,86.4,19,22,4,8,2,0,42.9,9,21,22,0,13,11,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings
401620348,2024,2,2024-07-10,2024-07-10 19:00:00+00:00,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces,away,84,True,21,5,34,42.9,30,70,0,14,95.0,19,20,4,7,1,0,21.7,5,23,38,0,10,9,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
401620348,2024,2,2024-07-10,2024-07-10 19:00:00+00:00,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,79,False,19,1,30,40.3,31,77,0,14,87.5,14,16,10,4,0,1,17.6,3,17,40,1,13,13,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces
401620346,2024,2,2024-07-10,2024-07-10 16:00:00+00:00,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,away,89,True,23,3,21,44.0,33,75,0,18,84.2,16,19,10,8,0,0,35.0,7,20,31,0,16,16,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
401620346,2024,2,2024-07-10,2024-07-10 16:00:00+00:00,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,84,False,18,7,27,53.4,31,58,0,21,82.4,14,17,2,9,2,0,32.0,8,25,29,0,23,21,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
401620347,2024,2,2024-07-10,2024-07-10 16:00:00+00:00,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,69,False,19,5,31,40.6,28,69,0,11,68.8,11,16,5,6,2,1,20.0,2,10,36,1,16,14,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
401620347,2024,2,2024-07-10,2024-07-10 16:00:00+00:00,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,78,True,22,8,35,43.2,32,74,0,13,61.5,8,13,8,11,1,0,35.3,6,17,43,0,11,10,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
401620345,2024,2,2024-07-10,2024-07-10 15:00:00+00:00,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,away,71,True,22,6,32,49.1,28,57,0,17,75.0,12,16,1,5,1,0,23.1,3,13,33,0,10,9,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
401620345,2024,2,2024-07-10,2024-07-10 15:00:00+00:00,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,home,68,False,19,2,28,35.8,24,67,0,16,87.5,14,16,7,1,1,0,35.3,6,17,35,0,10,9,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
401620344,2024,2,2024-07-09,2024-07-10 02:00:00+00:00,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,82,True,23,3,23,49.2,32,65,0,22,90.0,9,10,4,11,5,0,50.0,9,18,27,0,14,9,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
401620344,2024,2,2024-07-09,2024-07-10 02:00:00+00:00,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,home,67,False,17,5,25,41.1,23,56,0,20,94.7,18,19,4,3,2,0,15.0,3,20,29,0,20,18,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
401620343,2024,2,2024-07-07,2024-07-07 23:00:00+00:00,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,away,84,True,16,5,31,45.8,27,59,0,23,82.1,23,28,7,3,0,0,33.3,7,21,38,0,16,16,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
401620343,2024,2,2024-07-07,2024-07-07 23:00:00+00:00,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,home,78,False,25,2,19,38.7,29,75,0,24,78.9,15,19,10,6,1,0,20.8,5,24,29,0,10,9,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
401620342,2024,2,2024-07-07,2024-07-07 22:00:00+00:00,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,away,71,False,20,9,27,37.2,29,78,1,18,83.3,10,12,11,8,3,1,21.4,3,14,38,1,13,10,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
401620342,2024,2,2024-07-07,2024-07-07 22:00:00+00:00,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,84,True,24,7,29,42.0,29,69,0,15,83.3,20,24,7,4,1,0,31.6,6,19,36,0,11,10,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
401620341,2024,2,2024-07-07,2024-07-07 19:30:00+00:00,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,away,85,False,19,4,28,46.1,35,76,0,18,69.2,9,13,9,6,0,1,30.0,6,20,37,1,13,13,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces
401620341,2024,2,2024-07-07,2024-07-07 19:30:00+00:00,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces,home,104,True,23,6,30,45.7,37,81,0,14,84.2,16,19,10,6,0,2,38.9,14,36,40,2,9,9,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings
401620340,2024,2,2024-07-07,2024-07-07 17:00:00+00:00,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,67,False,16,4,22,40.7,24,59,0,18,78.9,15,19,9,4,3,0,40.0,4,10,31,0,13,10,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
401620340,2024,2,2024-07-07,2024-07-07 17:00:00+00:00,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,home,80,True,20,3,25,43.8,28,64,1,14,73.7,14,19,11,4,2,0,43.5,10,23,36,0,9,7,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
401620339,2024,2,2024-07-06,2024-07-07 00:00:00+00:00,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,away,67,False,19,1,26,41.7,25,60,0,14,76.9,10,13,6,7,0,0,25.0,7,28,32,0,18,18,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
401620339,2024,2,2024-07-06,2024-07-07 00:00:00+00:00,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,home,74,True,20,3,25,38.6,27,70,0,17,71.4,10,14,13,9,1,0,35.7,10,28,38,0,14,13,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
401620338,2024,2,2024-07-06,2024-07-06 17:00:00+00:00,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,away,78,False,20,1,23,40.8,29,71,0,11,62.5,10,16,8,7,1,1,23.8,10,42,31,1,10,9,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
401620338,2024,2,2024-07-06,2024-07-06 17:00:00+00:00,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,83,True,20,2,34,47.8,32,67,0,15,85.7,12,14,7,6,5,0,29.2,7,24,41,0,15,10,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
401620336,2024,2,2024-07-05,2024-07-06 02:00:00+00:00,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces,away,93,False,24,8,40,47.8,32,67,0,29,90.9,20,22,3,1,1,1,37.5,9,24,43,1,12,11,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
401620336,2024,2,2024-07-05,2024-07-06 02:00:00+00:00,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,home,98,True,23,3,28,37.2,32,86,0,16,71.9,23,32,11,6,0,1,35.5,11,31,39,1,3,3,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces
401620337,2024,2,2024-07-05,2024-07-06 02:00:00+00:00,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,away,88,True,21,5,23,47.2,34,72,1,22,71.4,15,21,14,7,3,0,35.7,5,14,37,0,14,11,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
401620337,2024,2,2024-07-05,2024-07-06 02:00:00+00:00,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,84,False,24,9,19,45.5,30,66,0,17,80.8,21,26,8,7,2,0,15.8,3,19,27,0,15,13,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
401620335,2024,2,2024-07-05,2024-07-05 23:30:00+00:00,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,82,False,23,6,24,55.7,34,61,0,21,66.7,12,18,6,8,1,1,33.3,2,6,30,1,29,28,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings
401620335,2024,2,2024-07-05,2024-07-05 23:30:00+00:00,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,home,85,True,21,5,20,44.9,31,69,0,16,72.7,16,22,7,16,1,2,33.3,7,21,27,2,19,18,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
401620334,2024,2,2024-07-04,2024-07-05 02:00:00+00:00,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,away,77,False,23,4,20,38.6,27,70,0,9,70.0,14,20,8,8,0,2,40.9,9,22,28,2,15,15,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces
401620334,2024,2,2024-07-04,2024-07-05 02:00:00+00:00,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces,home,98,True,31,3,32,59.4,38,64,0,20,100.0,11,11,4,8,1,0,47.8,11,23,36,0,19,18,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
401620333,2024,2,2024-07-04,2024-07-05 00:00:00+00:00,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,78,True,23,4,27,45.5,30,66,0,10,92.3,12,13,8,10,2,0,40.0,6,15,35,0,16,14,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
401620333,2024,2,2024-07-04,2024-07-05 00:00:00+00:00,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,home,73,False,23,4,21,45.2,28,62,0,17,44.4,4,9,7,8,0,0,52.0,13,25,28,0,18,18,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
401620332,2024,2,2024-07-03,2024-07-04 00:00:00+00:00,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,away,104,True,22,3,19,55.4,36,65,0,23,91.3,21,23,5,6,0,1,47.8,11,23,24,1,9,9,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings
401620332,2024,2,2024-07-03,2024-07-04 00:00:00+00:00,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,home,96,False,20,2,21,49.3,33,67,0,20,73.5,25,34,13,6,1,0,29.4,5,17,34,0,11,10,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
401620331,2024,2,2024-07-02,2024-07-03 02:00:00+00:00,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,away,82,True,22,2,26,47.8,32,67,0,16,60.0,6,10,6,5,0,0,46.2,12,26,32,0,12,12,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
401620331,2024,2,2024-07-02,2024-07-03 02:00:00+00:00,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,home,80,False,22,1,25,46.7,28,60,0,22,61.1,11,18,7,5,1,0,43.3,13,30,32,0,15,14,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
401620330,2024,2,2024-07-02,2024-07-03 01:30:00+00:00,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,away,69,False,19,4,31,36.4,28,77,0,18,53.8,7,13,13,5,1,0,23.1,6,26,44,0,16,15,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces
401620330,2024,2,2024-07-02,2024-07-03 01:30:00+00:00,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces,home,88,True,24,7,31,45.1,32,71,0,15,88.2,15,17,7,7,0,0,36.0,9,25,38,0,10,10,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
401620328,2024,2,2024-07-02,2024-07-02 23:00:00+00:00,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,67,False,23,2,31,38.8,26,67,0,13,70.0,7,10,6,4,2,0,29.6,8,27,37,0,11,9,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
401620328,2024,2,2024-07-02,2024-07-02 23:00:00+00:00,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,home,76,True,17,5,35,37.3,28,75,0,11,81.3,13,16,10,6,2,1,21.9,7,32,45,1,10,8,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
401620329,2024,2,2024-07-02,2024-07-02 23:00:00+00:00,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,away,85,True,20,4,24,47.1,33,70,0,17,72.2,13,18,10,6,1,0,42.9,6,14,34,0,11,10,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
401620329,2024,2,2024-07-02,2024-07-02 23:00:00+00:00,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,home,77,False,27,2,26,44.1,30,68,0,17,62.5,10,16,11,6,0,0,31.8,7,22,37,0,18,18,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
401620326,2024,2,2024-07-01,2024-07-02 02:00:00+00:00,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,83,True,17,3,25,47.5,28,59,0,15,95.7,22,23,12,2,3,0,25.0,5,20,37,0,14,11,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
401620326,2024,2,2024-07-01,2024-07-02 02:00:00+00:00,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,home,72,False,19,2,16,43.3,26,60,0,20,94.4,17,18,2,5,2,0,17.6,3,17,18,0,8,6,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
401620327,2024,2,2024-07-01,2024-07-02 02:00:00+00:00,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,away,71,False,18,2,23,41.9,26,62,1,19,78.9,15,19,8,11,3,2,23.5,4,17,31,2,18,15,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
401620327,2024,2,2024-07-01,2024-07-02 02:00:00+00:00,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,95,True,22,3,22,45.1,32,71,0,17,85.2,23,27,11,11,0,0,32.0,8,25,33,0,14,14,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings
401620324,2024,2,2024-06-30,2024-06-30 19:00:00+00:00,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,70,True,23,9,34,38.5,25,65,0,15,77.8,14,18,6,11,0,0,25.0,6,24,40,0,18,18,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
401620324,2024,2,2024-06-30,2024-06-30 19:00:00+00:00,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,62,False,14,3,28,30.5,25,82,0,21,50.0,7,14,16,9,0,0,27.8,5,18,44,0,14,14,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
401620325,2024,2,2024-06-30,2024-06-30 19:00:00+00:00,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,away,88,True,20,2,33,44.4,28,63,1,24,77.4,24,31,9,5,2,2,28.6,8,28,42,2,16,14,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
401620325,2024,2,2024-06-30,2024-06-30 19:00:00+00:00,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,home,82,False,18,1,22,39.7,27,68,1,25,83.3,20,24,6,9,1,3,28.6,8,28,28,3,13,12,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
401620323,2024,2,2024-06-30,2024-06-30 17:00:00+00:00,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,75,False,16,2,33,48.3,29,60,0,15,84.6,11,13,4,2,3,0,35.3,6,17,37,0,18,15,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
401620323,2024,2,2024-06-30,2024-06-30 17:00:00+00:00,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,home,81,True,25,2,23,39.4,28,71,0,14,75.0,12,16,5,8,2,0,33.3,13,39,28,0,7,5,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
401620322,2024,2,2024-06-29,2024-06-30 01:00:00+00:00,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,away,76,False,18,2,24,45.7,32,70,0,21,42.9,6,14,8,12,1,0,33.3,6,18,32,0,19,18,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
401620322,2024,2,2024-06-29,2024-06-30 01:00:00+00:00,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,97,True,22,6,25,49.2,32,65,0,14,93.3,28,30,10,11,1,0,29.4,5,17,35,0,15,14,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings
401620321,2024,2,2024-06-29,2024-06-29 18:00:00+00:00,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces,away,88,True,20,4,29,47.6,30,63,0,17,79.2,19,24,5,3,1,0,36.0,9,25,34,0,13,12,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
401620321,2024,2,2024-06-29,2024-06-29 18:00:00+00:00,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,home,77,False,24,3,24,43.1,28,65,0,25,90.9,10,11,5,6,0,0,45.8,11,24,29,0,14,14,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces
401620320,2024,2,2024-06-28,2024-06-29 02:00:00+00:00,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,away,78,False,24,5,19,46.0,29,63,0,21,66.7,10,15,4,10,1,0,47.6,10,21,23,0,16,15,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
401620320,2024,2,2024-06-28,2024-06-29 02:00:00+00:00,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,home,92,True,19,6,26,50.7,35,69,0,17,65.2,15,23,13,9,0,1,33.3,7,21,39,1,15,15,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
401620319,2024,2,2024-06-28,2024-06-28 23:30:00+00:00,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,78,True,18,6,27,49.1,28,57,0,22,72.7,16,22,5,12,4,0,42.9,6,14,32,0,19,15,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
401620319,2024,2,2024-06-28,2024-06-28 23:30:00+00:00,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,home,74,False,20,2,20,39.0,23,59,0,17,80.8,21,26,6,10,0,1,33.3,7,21,26,1,18,18,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
401620318,2024,2,2024-06-27,2024-06-28 02:00:00+00:00,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,away,77,False,21,4,30,44.6,29,65,0,16,61.1,11,18,14,4,2,0,42.1,8,19,44,0,22,20,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
401620318,2024,2,2024-06-27,2024-06-28 02:00:00+00:00,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,89,True,27,5,22,45.7,32,70,0,16,88.2,15,17,5,14,0,0,40.0,10,25,27,0,8,8,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
401620316,2024,2,2024-06-27,2024-06-27 23:00:00+00:00,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,94,True,20,5,21,43.8,32,73,0,20,75.0,21,28,9,12,1,2,33.3,9,27,30,2,11,10,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
401620316,2024,2,2024-06-27,2024-06-27 23:00:00+00:00,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,home,91,False,26,5,27,51.5,35,68,0,21,66.7,10,15,4,3,3,0,39.3,11,28,31,0,26,23,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
401620317,2024,2,2024-06-27,2024-06-27 23:00:00+00:00,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces,away,95,True,20,11,29,50.0,33,66,0,15,74.1,20,27,6,5,0,1,36.0,9,25,35,1,9,9,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
401620317,2024,2,2024-06-27,2024-06-27 23:00:00+00:00,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,83,False,20,3,28,43.6,34,78,0,20,78.6,11,14,10,6,1,0,25.0,4,16,38,0,7,6,17,s:40~l:59~t:17,las-vegas-aces,Las Vegas,Aces,LV,Las Vegas Aces,Aces
401620315,2024,2,2024-06-27,2024-06-27 17:00:00+00:00,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,88,False,27,4,25,47.1,33,70,0,17,78.6,11,14,10,6,0,0,42.3,11,26,35,0,13,13,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings
