game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,offensive_rebounds,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name
320816005,2012,2,2012-08-16,2012-08-16T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,84,True,20,7,26,40.8,29,71,0,12,85.0,17,20,15,11,0,0,36.0,9,25,41,0,14,14,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320816009,2012,2,2012-08-16,2012-08-16T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,66,False,12,3,27,42.0,29,69,0,11,80.0,4,5,12,3,0,1,23.5,4,17,39,1,17,17,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
320816009,2012,2,2012-08-16,2012-08-16T23:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,home,79,True,18,6,21,45.3,34,75,0,10,83.3,5,6,9,12,2,0,37.5,6,16,30,0,6,4,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
320713011,2012,2,2012-07-13,2012-07-14T02:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,away,83,True,21,4,28,45.7,32,70,0,15,90.9,10,11,12,5,2,1,42.9,9,21,40,1,12,10,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
320713011,2012,2,2012-07-13,2012-07-14T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,home,64,False,11,4,24,33.3,23,69,0,17,92.9,13,14,12,5,0,1,29.4,5,17,36,1,15,15,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
320713019,2012,2,2012-07-13,2012-07-14T00:30:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,80,True,16,1,28,36.6,30,82,0,9,84.2,16,19,16,9,3,0,19.0,4,21,44,0,14,11,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
320713019,2012,2,2012-07-13,2012-07-14T00:30:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,78,False,23,6,30,47.2,34,72,0,16,80.0,4,5,7,10,0,0,22.2,6,27,37,0,20,20,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
320713017,2012,2,2012-07-13,2012-07-14T00:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,70,False,14,5,21,46.4,26,56,0,16,81.3,13,16,9,6,1,0,38.5,5,13,30,0,20,19,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars
320713017,2012,2,2012-07-13,2012-07-14T00:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,home,91,True,24,3,16,47.9,34,71,0,13,83.3,15,18,12,12,2,0,47.1,8,17,28,0,9,7,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
320713009,2012,2,2012-07-13,2012-07-13T16:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,away,70,True,14,9,21,42.9,24,56,0,16,67.9,19,28,7,10,1,0,25.0,3,12,28,0,12,11,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
320713009,2012,2,2012-07-13,2012-07-13T16:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,home,53,False,9,2,24,32.4,22,68,0,21,88.9,8,9,13,6,1,0,6.7,1,15,37,0,21,20,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320712005,2012,2,2012-07-12,2012-07-12T23:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,away,77,True,12,8,24,36.8,28,76,0,18,78.3,18,23,23,5,0,0,15.8,3,19,47,0,14,14,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
320712005,2012,2,2012-07-12,2012-07-12T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,74,False,13,7,19,38.8,26,67,0,17,84.2,16,19,12,8,2,1,33.3,6,18,31,1,11,9,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
320712008,2012,2,2012-07-12,2012-07-12T17:00:00Z,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock,away,74,False,14,4,24,33.8,24,71,0,23,83.3,25,30,12,12,0,2,7.1,1,14,36,2,16,16,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
320712008,2012,2,2012-07-12,2012-07-12T17:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,home,89,True,22,5,33,43.2,32,74,0,25,81.8,18,22,11,5,1,2,28.0,7,25,44,2,19,18,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock
320711018,2012,2,2012-07-11,2012-07-11T23:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,away,73,False,15,1,20,47.6,30,63,0,20,78.6,11,14,9,7,0,0,15.4,2,13,29,0,16,16,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
320711018,2012,2,2012-07-11,2012-07-11T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,home,85,True,19,0,19,47.8,33,69,0,17,100.0,16,16,12,11,1,0,25.0,3,12,31,0,13,12,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320711014,2012,2,2012-07-11,2012-07-11T19:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,70,True,16,3,25,47.5,29,61,0,16,71.4,10,14,9,11,3,1,14.3,2,14,34,1,9,6,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
320711014,2012,2,2012-07-11,2012-07-11T19:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,59,False,14,0,21,39.6,21,53,0,19,100.0,12,12,4,4,0,0,27.8,5,18,25,0,16,16,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
320711019,2012,2,2012-07-11,2012-07-11T16:30:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,away,77,True,18,7,16,41.8,28,67,0,13,78.9,15,19,7,13,0,0,42.9,6,14,23,0,12,12,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
320711019,2012,2,2012-07-11,2012-07-11T16:30:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,68,False,16,7,27,40.0,26,65,0,19,75.0,9,12,12,9,3,0,43.8,7,16,39,0,19,16,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars
320710011,2012,2,2012-07-10,2012-07-10T19:30:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,away,90,True,20,6,33,41.6,32,77,0,20,94.7,18,19,22,10,2,0,42.1,8,19,55,0,16,14,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
320710011,2012,2,2012-07-10,2012-07-10T19:30:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,home,71,False,11,6,20,31.3,25,80,0,16,72.0,18,25,23,12,0,0,17.6,3,17,43,0,10,10,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
320710003,2012,2,2012-07-10,2012-07-10T16:30:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,107,True,23,4,23,69.5,41,59,0,16,82.4,14,17,5,5,2,1,68.8,11,16,28,1,16,14,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock
320710003,2012,2,2012-07-10,2012-07-10T16:30:00Z,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock,home,86,False,20,1,11,48.4,31,64,0,20,76.5,13,17,8,10,1,1,45.8,11,24,19,1,17,16,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
320710005,2012,2,2012-07-10,2012-07-10T16:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,away,82,False,14,6,20,47.1,33,70,0,18,100.0,9,9,13,6,1,0,53.8,7,13,33,0,13,12,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
320710005,2012,2,2012-07-10,2012-07-10T16:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,84,True,18,4,19,52.5,32,61,0,13,78.6,11,14,7,7,0,2,50.0,9,18,26,2,13,13,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
320710016,2012,2,2012-07-10,2012-07-10T15:30:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,77,True,20,2,20,51.9,28,54,0,14,66.7,14,21,3,5,0,0,53.8,7,13,23,0,10,10,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320710016,2012,2,2012-07-10,2012-07-10T15:30:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,home,70,False,17,2,23,40.6,28,69,0,19,60.0,9,15,15,6,3,0,33.3,5,15,38,0,10,7,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
320708014,2012,2,2012-07-08,2012-07-09T01:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,away,68,False,10,2,25,32.8,21,64,0,24,77.4,24,31,10,8,1,0,11.8,2,17,35,0,11,10,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
320708014,2012,2,2012-07-08,2012-07-09T01:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,83,True,15,4,29,45.5,25,55,0,26,85.2,23,27,4,2,1,0,52.6,10,19,33,0,13,12,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
320708006,2012,2,2012-07-08,2012-07-09T00:30:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,63,False,18,3,18,34.8,23,66,0,12,63.6,14,22,12,9,1,0,18.8,3,16,30,0,15,14,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
320708006,2012,2,2012-07-08,2012-07-09T00:30:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,home,79,True,19,3,23,47.8,32,67,0,21,62.5,10,16,13,10,0,0,27.8,5,18,36,0,17,17,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
320708003,2012,2,2012-07-08,2012-07-08T20:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,away,62,False,15,3,24,40.0,26,65,0,17,70.0,7,10,6,8,2,1,20.0,3,15,30,1,17,15,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock
320708003,2012,2,2012-07-08,2012-07-08T20:00:00Z,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock,home,78,True,14,5,22,41.5,27,65,0,14,81.0,17,21,12,10,2,0,46.7,7,15,34,0,16,14,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320708009,2012,2,2012-07-08,2012-07-08T20:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,away,94,True,26,1,22,55.1,38,69,0,10,63.6,7,11,8,14,0,0,37.9,11,29,30,0,13,13,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
320708009,2012,2,2012-07-08,2012-07-08T20:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,home,81,False,14,1,19,46.2,30,65,0,14,100.0,8,8,10,9,0,0,65.0,13,20,29,0,21,21,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars
320707006,2012,2,2012-07-07,2012-07-08T02:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,away,59,False,17,2,25,36.1,22,61,0,16,63.2,12,19,9,5,1,1,18.8,3,16,34,1,17,16,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
320707006,2012,2,2012-07-07,2012-07-08T02:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,home,83,True,13,5,26,42.3,30,71,0,18,93.3,14,15,12,5,0,0,52.9,9,17,38,0,13,13,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
320707011,2012,2,2012-07-07,2012-07-08T02:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,100,True,17,8,33,42.7,38,89,0,17,73.9,17,23,6,14,0,0,31.8,7,22,39,0,19,19,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
320707011,2012,2,2012-07-07,2012-07-08T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,home,93,False,17,2,38,32.0,33,103,0,23,81.0,17,21,25,13,1,2,37.0,10,27,63,2,22,21,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
320707008,2012,2,2012-07-07,2012-07-08T00:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,86,True,12,1,36,41.9,31,74,0,17,75.0,18,24,12,3,0,0,27.3,6,22,48,0,10,10,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
320707008,2012,2,2012-07-07,2012-07-08T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,home,80,False,21,2,28,39.5,30,76,0,21,76.5,13,17,10,4,0,0,46.7,7,15,38,0,8,8,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
320707005,2012,2,2012-07-07,2012-07-07T23:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,away,86,False,21,7,28,47.1,32,68,0,27,63.6,14,22,12,11,3,0,44.4,8,18,40,0,24,21,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
320707005,2012,2,2012-07-07,2012-07-07T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,88,True,15,7,21,41.3,26,63,0,19,73.7,28,38,10,12,1,0,36.4,8,22,31,0,15,14,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
320706019,2012,2,2012-07-06,2012-07-07T00:30:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,away,64,True,12,6,22,38.6,27,70,0,16,66.7,6,9,8,10,3,0,26.7,4,15,30,0,15,12,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
320706019,2012,2,2012-07-06,2012-07-07T00:30:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,59,False,18,8,27,37.3,25,67,0,17,28.6,6,21,18,7,3,0,20.0,3,15,45,0,17,14,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
320706003,2012,2,2012-07-06,2012-07-07T00:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,86,True,25,3,30,46.6,34,73,0,15,76.5,13,17,11,9,0,0,31.3,5,16,41,0,10,10,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock
320706003,2012,2,2012-07-06,2012-07-07T00:00:00Z,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock,home,75,False,15,3,21,40.3,27,67,0,14,63.6,7,11,11,5,1,1,50.0,10,20,32,1,14,13,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
320706016,2012,2,2012-07-06,2012-07-06T23:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,away,78,True,20,4,22,52.6,30,57,0,15,68.8,11,16,6,12,1,0,46.7,7,15,28,0,18,17,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320706016,2012,2,2012-07-06,2012-07-06T23:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,home,73,False,15,3,22,47.5,28,59,0,18,81.3,13,16,8,10,2,0,40.0,4,10,30,0,16,14,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars
320705005,2012,2,2012-07-05,2012-07-05T23:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,away,88,True,21,9,29,52.2,36,69,0,14,75.0,9,12,9,8,2,0,58.3,7,12,38,0,12,10,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
320705005,2012,2,2012-07-05,2012-07-05T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,72,False,17,5,23,35.8,24,67,0,16,85.7,12,14,6,4,0,0,46.2,12,26,29,0,12,12,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars
320705006,2012,2,2012-07-05,2012-07-05T19:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,90,False,24,5,24,41.9,36,86,0,24,52.9,9,17,16,10,1,0,34.6,9,26,40,0,13,12,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks
320705006,2012,2,2012-07-05,2012-07-05T19:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,home,96,True,18,5,26,44.1,30,68,0,20,82.4,28,34,13,8,1,0,50.0,8,16,39,0,14,13,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
320703017,2012,2,2012-07-03,2012-07-04T00:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,away,81,False,12,3,28,38.2,26,68,0,22,79.2,19,24,10,7,0,0,43.5,10,23,38,0,14,14,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars
320703017,2012,2,2012-07-03,2012-07-04T00:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,home,82,True,14,3,27,34.6,27,78,0,16,82.1,23,28,16,8,2,0,16.7,5,30,43,0,9,7,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
320701019,2012,2,2012-07-01,2012-07-01T22:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,69,False,13,4,23,39.7,27,68,0,15,81.8,9,11,10,5,0,0,46.2,6,13,33,0,12,12,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
320701019,2012,2,2012-07-01,2012-07-01T22:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,71,True,21,2,28,41.4,24,58,0,15,73.7,14,19,8,9,1,0,52.9,9,17,36,0,15,14,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
320701018,2012,2,2012-07-01,2012-07-01T21:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,away,89,True,18,4,31,52.3,34,65,0,17,59.1,13,22,7,5,2,0,34.8,8,23,38,0,13,11,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
320701018,2012,2,2012-07-01,2012-07-01T21:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,home,83,False,15,2,20,35.2,31,88,0,20,88.9,16,18,17,5,1,0,33.3,5,15,37,0,8,7,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
320701016,2012,2,2012-07-01,2012-07-01T20:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,away,77,False,12,6,24,38.0,27,71,0,22,94.7,18,19,6,6,0,0,27.8,5,18,30,0,13,13,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320701016,2012,2,2012-07-01,2012-07-01T20:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,home,90,True,20,5,29,46.4,32,69,0,18,71.0,22,31,9,8,1,0,30.8,4,13,38,0,14,13,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
320701017,2012,2,2012-07-01,2012-07-01T19:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,84,False,16,2,22,49.2,31,63,0,23,70.8,17,24,12,5,1,0,50.0,5,10,34,0,14,13,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars
320701017,2012,2,2012-07-01,2012-07-01T19:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,home,93,True,19,2,22,48.4,31,64,0,21,85.7,18,21,8,8,1,0,52.0,13,25,30,0,11,10,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
320630009,2012,2,2012-06-30,2012-06-30T20:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,away,59,False,14,2,21,32.2,19,59,0,21,89.5,17,19,11,6,1,0,18.2,4,22,32,0,24,23,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty
320630009,2012,2,2012-06-30,2012-06-30T20:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,home,77,True,13,1,21,42.9,27,63,0,18,80.0,20,25,9,12,1,0,17.6,3,17,30,0,16,15,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
320629019,2012,2,2012-06-29,2012-06-30T00:30:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,away,84,True,16,6,25,46.2,30,65,0,22,73.9,17,23,17,6,0,1,43.8,7,16,42,1,18,18,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky
320629019,2012,2,2012-06-29,2012-06-30T00:30:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,home,81,False,17,2,18,43.1,28,65,0,17,81.0,17,21,7,9,0,0,47.1,8,17,25,0,10,10,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury
320629003,2012,2,2012-06-29,2012-06-30T00:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,away,102,True,22,7,26,60.9,39,64,0,22,81.8,18,22,10,6,1,0,54.5,6,11,36,0,19,18,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock
320629003,2012,2,2012-06-29,2012-06-30T00:00:00Z,3,s:40~l:59~t:3,tulsa-shock,Tulsa,Shock,TUL,Tulsa Shock,Shock,home,92,False,16,2,14,42.1,32,76,0,19,74.2,23,31,12,9,0,0,33.3,5,15,26,0,9,9,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream
320629016,2012,2,2012-06-29,2012-06-29T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,away,77,True,15,5,25,44.8,26,58,0,19,84.0,21,25,10,7,0,0,40.0,4,10,35,0,13,13,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics
320629016,2012,2,2012-06-29,2012-06-29T23:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,home,64,False,15,3,19,32.5,25,77,0,18,55.6,10,18,17,8,0,1,28.6,4,14,36,1,11,11,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun
